value_en	description_en	codesystem	code	description_code
associated mesenchyme of otic placode	associated mesenchyme of otic placode	UBERON	0009477	associated mesenchyme of otic placode
anterior process of vomer	anterior process of vomer	UBERON	3000649	anterior process of vomer
foramen secundum	foramen secundum	UBERON	0006678	foramen secundum
wall of left ventricle	wall of left ventricle	UBERON	0036285	wall of left ventricle
preural vertebra	preural vertebra	UBERON	2000734	preural vertebra
cochlear ganglion	cochlear ganglion	UBERON	0000395	cochlear ganglion
caudal central oculomotor nucleus	caudal central oculomotor nucleus	UBERON	0002957	caudal central oculomotor nucleus
vermiform appendix	vermiform appendix	UBERON	0001154	vermiform appendix
membrane organ	membrane organ	UBERON	0000094	membrane organ
medial olfactory stria	medial olfactory stria	UBERON	0034734	medial olfactory stria
distal tarsal bone 4 cartilage	distal tarsal bone 4 cartilage	UBERON	0015112	distal tarsal bone 4 cartilage
acellular anatomical structure	acellular anatomical structure	UBERON	0000476	acellular anatomical structure
postcranial axial skeleton	postcranial axial skeleton	UBERON	0002090	postcranial axial skeleton
celiac nerve plexus	celiac nerve plexus	UBERON	0002010	celiac nerve plexus
cerebellum vermis lobule VIIAt	cerebellum vermis lobule VIIAt	UBERON	0036065	cerebellum vermis lobule VIIAt
nucleus lateralis valvulae	nucleus lateralis valvulae	UBERON	2000551	nucleus lateralis valvulae
neural keel	neural keel	UBERON	0007135	neural keel
tubotympanic recess epithelium	tubotympanic recess epithelium	UBERON	0010020	tubotympanic recess epithelium
pectoral appendage	pectoral appendage	UBERON	0004710	pectoral appendage
cerebellum vermis lobule VIIAf	cerebellum vermis lobule VIIAf	UBERON	0036044	cerebellum vermis lobule VIIAf
main ciliary ganglion	main ciliary ganglion	UBERON	0002058	main ciliary ganglion
superior rectal artery	superior rectal artery	UBERON	0035040	superior rectal artery
anterior corona radiata	anterior corona radiata	UBERON	0022425	anterior corona radiata
buccal funnel	buccal funnel	UBERON	0008806	buccal funnel
metapodium bone	metapodium bone	UBERON	0003821	metapodium bone
lobule simplex	lobule simplex	UBERON	0005350	lobule simplex
nucleus proprius of spinal cord	nucleus proprius of spinal cord	UBERON	0016610	nucleus proprius of spinal cord
vertebral element 10	vertebral element 10	UBERON	2002150	vertebral element 10
incisor mesenchyme	incisor mesenchyme	UBERON	0015846	incisor mesenchyme
vertebral element 11	vertebral element 11	UBERON	2002151	vertebral element 11
vertebral element 12	vertebral element 12	UBERON	2002152	vertebral element 12
hindlimb stylopod	hindlimb stylopod	UBERON	0000376	hindlimb stylopod
posterior distal condyle of femur	posterior distal condyle of femur	UBERON	4100116	posterior distal condyle of femur
pars distalis of adenohypophysis	pars distalis of adenohypophysis	UBERON	0006964	pars distalis of adenohypophysis
pneumatic duct	pneumatic duct	UBERON	2001430	pneumatic duct
pancreas dorsal primordium	pancreas dorsal primordium	UBERON	0010375	pancreas dorsal primordium
anterior tubercle of transverse process of cervical vertebra	anterior tubercle of transverse process of cervical vertebra	UBERON	0005815	anterior tubercle of transverse process of cervical vertebra
distal carpal bone 5 pre-cartilage condensation	distal carpal bone 5 pre-cartilage condensation	UBERON	0015098	distal carpal bone 5 pre-cartilage condensation
capillary network of kidney	capillary network of kidney	UBERON	0035762	capillary network of kidney
inguinal ring	inguinal ring	UBERON	0006674	inguinal ring
raphe of hard palate	raphe of hard palate	UBERON	0011347	raphe of hard palate
mastoid process of temporal bone	mastoid process of temporal bone	UBERON	0011220	mastoid process of temporal bone
lumbar subsegment of spinal cord	lumbar subsegment of spinal cord	UBERON	0007716	lumbar subsegment of spinal cord
macula neglecta	macula neglecta	UBERON	2000234	macula neglecta
cranial suspensory ligament	cranial suspensory ligament	UBERON	0008848	cranial suspensory ligament
sex skin	sex skin	UBERON	0014481	sex skin
adnexa of uterus	adnexa of uterus	UBERON	0036292	adnexa of uterus
epithelial bud	epithelial bud	UBERON	0005153	epithelial bud
metanephros cortex	metanephros cortex	UBERON	0010533	metanephros cortex
suprainiac fossa	suprainiac fossa	UBERON	0013460	suprainiac fossa
anterior superior iliac spine	anterior superior iliac spine	UBERON	0013708	anterior superior iliac spine
common atrial chamber	common atrial chamber	UBERON	0006218	common atrial chamber
obturator externus	obturator externus	UBERON	0001368	obturator externus
strand of duvet hair	strand of duvet hair	UBERON	0010514	strand of duvet hair
ventral midline	ventral midline	UBERON	0009571	ventral midline
wall of crypt of Lieberkuhn of small intestine	wall of crypt of Lieberkuhn of small intestine	UBERON	0013744	wall of crypt of Lieberkuhn of small intestine
supracoracoid foramen	supracoracoid foramen	UBERON	3000778	supracoracoid foramen
urohyal median process	urohyal median process	UBERON	2001826	urohyal median process
subdivision of spinal cord ventral column	subdivision of spinal cord ventral column	UBERON	0016551	subdivision of spinal cord ventral column
skeletal muscle tissue	skeletal muscle tissue	UBERON	0001134	skeletal muscle tissue
cerebellum fissure	cerebellum fissure	UBERON	0003980	cerebellum fissure
gastrophrenic ligament	gastrophrenic ligament	UBERON	0035498	gastrophrenic ligament
presumptive bulbus arteriosus	presumptive bulbus arteriosus	UBERON	0007287	presumptive bulbus arteriosus
simple cuboidal epithelium	simple cuboidal epithelium	UBERON	0000484	simple cuboidal epithelium
unerupted tooth	unerupted tooth	UBERON	0007776	unerupted tooth
amnioserosa	amnioserosa	UBERON	0010302	amnioserosa
superficial cervical lymph node	superficial cervical lymph node	UBERON	0004870	superficial cervical lymph node
left testicular artery	left testicular artery	UBERON	0001189	left testicular artery
posterior talofibular ligament	posterior talofibular ligament	UBERON	0013726	posterior talofibular ligament
cortex of cerebral lobe	cortex of cerebral lobe	UBERON	0016529	cortex of cerebral lobe
4th arch ectoderm	4th arch ectoderm	UBERON	0005662	4th arch ectoderm
anterior spinocerebellar tract	anterior spinocerebellar tract	UBERON	0002987	anterior spinocerebellar tract
membrane bone	membrane bone	UBERON	0007842	membrane bone
oviducal vein	oviducal vein	UBERON	3010520	oviducal vein
outflow tract cardiac jelly	outflow tract cardiac jelly	UBERON	0005263	outflow tract cardiac jelly
ventral glands	ventral glands	UBERON	3010031	ventral glands
talocalcaneonavicular joint	talocalcaneonavicular joint	UBERON	0011963	talocalcaneonavicular joint
rhombomere 8 roof plate	rhombomere 8 roof plate	UBERON	0005590	rhombomere 8 roof plate
anterior division of bed nuclei of stria terminalis	anterior division of bed nuclei of stria terminalis	UBERON	0011173	anterior division of bed nuclei of stria terminalis
ganglion of ciliary nerve	ganglion of ciliary nerve	UBERON	0035783	ganglion of ciliary nerve
mucosa of rectum	mucosa of rectum	UBERON	0003346	mucosa of rectum
mesenchyme of interdigital region between pedal digits 2 and 3	mesenchyme of interdigital region between pedal digits 2 and 3	UBERON	0009591	mesenchyme of interdigital region between pedal digits 2 and 3
dorsolateral fasciculus of medulla	dorsolateral fasciculus of medulla	UBERON	0002649	dorsolateral fasciculus of medulla
ventral nucleus of lateral lemniscus	ventral nucleus of lateral lemniscus	UBERON	0002604	ventral nucleus of lateral lemniscus
tendon	tendon	UBERON	0000043	tendon
radial cartilage	radial cartilage	UBERON	2200271	radial cartilage
proximal phalanx of manus	proximal phalanx of manus	UBERON	0002234	proximal phalanx of manus
angular vein	angular vein	UBERON	0014686	angular vein
primary posterior lateral line primordium	primary posterior lateral line primordium	UBERON	2005115	primary posterior lateral line primordium
pouch scale	pouch scale	UBERON	2002122	pouch scale
secondary upper tooth	secondary upper tooth	UBERON	0018613	secondary upper tooth
pedal digit metatarsal cartilage element	pedal digit metatarsal cartilage element	UBERON	0010697	pedal digit metatarsal cartilage element
keratin-coated spine	keratin-coated spine	UBERON	0013494	keratin-coated spine
anterior subdivision of masseter	anterior subdivision of masseter	UBERON	0011314	anterior subdivision of masseter
heart left ventricle	heart left ventricle	UBERON	0002084	heart left ventricle
forelimb epitrochlearis muscle	forelimb epitrochlearis muscle	UBERON	0012520	forelimb epitrochlearis muscle
middle phalanx of digit 5	middle phalanx of digit 5	UBERON	0014491	middle phalanx of digit 5
middle temporal sulcus	middle temporal sulcus	UBERON	0014689	middle temporal sulcus
stapes base	stapes base	UBERON	0002496	stapes base
middle phalanx of digit 3	middle phalanx of digit 3	UBERON	0014489	middle phalanx of digit 3
middle phalanx of digit 4	middle phalanx of digit 4	UBERON	0014490	middle phalanx of digit 4
future falx cerebri	future falx cerebri	UBERON	0010090	future falx cerebri
umbilical artery	umbilical artery	UBERON	0001310	umbilical artery
middle phalanx of digit 2	middle phalanx of digit 2	UBERON	0014488	middle phalanx of digit 2
female reproductive system	female reproductive system	UBERON	0000474	female reproductive system
prostate gland ventral lobe	prostate gland ventral lobe	UBERON	0007615	prostate gland ventral lobe
molecular system	molecular system	UBERON	0023943	molecular system
mesonephric mesenchyme	mesonephric mesenchyme	UBERON	0005323	mesonephric mesenchyme
dorsal hypohyal bone	dorsal hypohyal bone	UBERON	2000196	dorsal hypohyal bone
hindlimb interepipodial space	hindlimb interepipodial space	UBERON	4200166	hindlimb interepipodial space
distal epiphysis of femur	distal epiphysis of femur	UBERON	0004406	distal epiphysis of femur
processus triangularis of palatoquadrate cartilage	processus triangularis of palatoquadrate cartilage	UBERON	3010824	processus triangularis of palatoquadrate cartilage
thalamic fiber tract	thalamic fiber tract	UBERON	0025261	thalamic fiber tract
remnnant of ductus deferens	remnnant of ductus deferens	UBERON	0013262	remnnant of ductus deferens
supraglenoid buttress	supraglenoid buttress	UBERON	4200027	supraglenoid buttress
leg connective tissue	leg connective tissue	UBERON	0003569	leg connective tissue
forelimb zeugopod skeleton	forelimb zeugopod skeleton	UBERON	0010703	forelimb zeugopod skeleton
row of scales	row of scales	UBERON	0012443	row of scales
medial preoptic nucleus	medial preoptic nucleus	UBERON	0002035	medial preoptic nucleus
terminal part of digestive tract	terminal part of digestive tract	UBERON	0006866	terminal part of digestive tract
squamous part of temporal bone	squamous part of temporal bone	UBERON	0001695	squamous part of temporal bone
prezygapophysis	prezygapophysis	UBERON	0001079	prezygapophysis
scalenus medius	scalenus medius	UBERON	0001122	scalenus medius
greater sac mesothelium	greater sac mesothelium	UBERON	0005671	greater sac mesothelium
brevis shelf	brevis shelf	UBERON	4200042	brevis shelf
anterior lateral line nerve	anterior lateral line nerve	UBERON	2000425	anterior lateral line nerve
Mullerian duct	Mullerian duct	UBERON	0003890	Mullerian duct
cardial valve	cardial valve	UBERON	0000946	cardial valve
middle vesical artery	middle vesical artery	UBERON	0035640	middle vesical artery
internal naris	internal naris	UBERON	0010425	internal naris
life cycle temporal boundary	life cycle temporal boundary	UBERON	0035943	life cycle temporal boundary
obturator lymph node	obturator lymph node	UBERON	0035171	obturator lymph node
serratus ventralis pre-muscle mass	serratus ventralis pre-muscle mass	UBERON	0010986	serratus ventralis pre-muscle mass
paired fin lepidotrichium	paired fin lepidotrichium	UBERON	4440011	paired fin lepidotrichium
vertebra 6 - vertebra 7 joint	vertebra 6 - vertebra 7 joint	UBERON	2002055	vertebra 6 - vertebra 7 joint
fenestra precerebralis	fenestra precerebralis	UBERON	3000170	fenestra precerebralis
elasmodine	elasmodine	UBERON	4000107	elasmodine
interpterygoid vacuity	interpterygoid vacuity	UBERON	0018330	interpterygoid vacuity
intestinal gland	intestinal gland	UBERON	0000333	intestinal gland
olfactory pathway	olfactory pathway	UBERON	0013201	olfactory pathway
primitive groove	primitive groove	UBERON	0004056	primitive groove
otic pit	otic pit	UBERON	0006273	otic pit
temporal lobe	temporal lobe	UBERON	0001871	temporal lobe
proximal phalanx of pedal digit 5	proximal phalanx of pedal digit 5	UBERON	0004336	proximal phalanx of pedal digit 5
proximal phalanx of pedal digit 4	proximal phalanx of pedal digit 4	UBERON	0004335	proximal phalanx of pedal digit 4
inner dental epithelium	inner dental epithelium	UBERON	0006951	inner dental epithelium
replacement tooth row	replacement tooth row	UBERON	4300177	replacement tooth row
sympathetic ganglion	sympathetic ganglion	UBERON	0001806	sympathetic ganglion
median artery	median artery	UBERON	0002249	median artery
mesothelium of pericardial cavity	mesothelium of pericardial cavity	UBERON	0003388	mesothelium of pericardial cavity
M. plantaris profundus	M. plantaris profundus	UBERON	3010098	M. plantaris profundus
thenar muscle	thenar muscle	UBERON	0014376	thenar muscle
tunica albuginea of testis	tunica albuginea of testis	UBERON	0006643	tunica albuginea of testis
proximal phalanx of pedal digit 1	proximal phalanx of pedal digit 1	UBERON	0004332	proximal phalanx of pedal digit 1
respiratory system lymphatic vessel endothelium	respiratory system lymphatic vessel endothelium	UBERON	0003529	respiratory system lymphatic vessel endothelium
proximal phalanx of pedal digit 3	proximal phalanx of pedal digit 3	UBERON	0004334	proximal phalanx of pedal digit 3
dermal skeletal element	dermal skeletal element	UBERON	0004756	dermal skeletal element
proximal phalanx of pedal digit 2	proximal phalanx of pedal digit 2	UBERON	0004333	proximal phalanx of pedal digit 2
basihyal bone	basihyal bone	UBERON	0011618	basihyal bone
cultriform process	cultriform process	UBERON	3000386	cultriform process
supraoccipital bone	supraoccipital bone	UBERON	0004747	supraoccipital bone
cloacal sphincter	cloacal sphincter	UBERON	0013501	cloacal sphincter
ileum	ileum	UBERON	0002116	ileum
upper esophagus	upper esophagus	UBERON	0013472	upper esophagus
spleen smooth muscle	spleen smooth muscle	UBERON	0004238	spleen smooth muscle
ectoplacental cone	ectoplacental cone	UBERON	0004364	ectoplacental cone
